;
Date;Close
1997-12-17;9854.000000
1997-12-18;9483.000000
1997-12-19;9139.000000
1997-12-22;9494.000000
1997-12-23;9554.000000
1997-12-24;null
1997-12-25;null
1997-12-26;9707.000000
1997-12-29;10052.000000
1997-12-30;10197.000000
1997-12-31;null
1998-01-01;null
1998-01-02;10480.000000
1998-01-05;10607.000000
1998-01-06;10185.000000
1998-01-07;9879.000000
1998-01-08;9658.000000
1998-01-09;9118.000000
1998-01-12;9227.000000
1998-01-13;9416.000000
1998-01-14;9349.000000
1998-01-15;9140.000000
1998-01-16;9448.000000
1998-01-19;9753.000000
1998-01-20;9568.000000
1998-01-21;9385.000000
1998-01-22;9709.000000
1998-01-23;9468.000000
1998-01-26;9513.000000
1998-01-27;9651.000000
1998-01-28;9773.000000
1998-01-29;9786.000000
1998-01-30;9720.000000
1998-02-02;9973.000000
1998-02-03;10055.000000
1998-02-04;9971.000000
1998-02-05;9948.000000
1998-02-06;10011.000000
1998-02-09;10240.000000
1998-02-10;10278.000000
1998-02-11;10485.000000
1998-02-12;10350.000000
1998-02-13;10391.000000
1998-02-16;10233.000000
1998-02-17;10420.000000
1998-02-18;10322.000000
1998-02-19;10236.000000
1998-02-20;10319.000000
1998-02-23;10319.000000
1998-02-24;null
1998-02-25;10546.000000
1998-02-26;10557.000000
1998-02-27;10571.000000
1998-03-02;10845.000000
1998-03-03;10845.000000
1998-03-04;10899.000000
1998-03-05;10948.000000
1998-03-06;11159.000000
1998-03-09;11167.000000
1998-03-10;11181.000000
1998-03-11;11223.000000
1998-03-12;11356.000000
1998-03-13;11566.000000
1998-03-16;11601.000000
1998-03-17;11808.000000
1998-03-18;11894.000000
1998-03-19;11832.000000
1998-03-20;11919.000000
1998-03-23;12025.000000
1998-03-24;11905.000000
1998-03-25;11756.000000
1998-03-26;11945.000000
1998-03-27;11900.000000
1998-03-30;11750.000000
1998-03-31;11947.000000
1998-04-01;11837.000000
1998-04-02;11858.000000
1998-04-03;11634.000000
1998-04-06;11948.000000
1998-04-07;11847.000000
1998-04-08;11975.000000
1998-04-09;null
1998-04-10;null
1998-04-13;12121.000000
1998-04-14;12270.000000
1998-04-15;12299.000000
1998-04-16;12091.000000
1998-04-17;12109.000000
1998-04-20;12028.000000
1998-04-21;null
1998-04-22;11703.000000
1998-04-23;11572.000000
1998-04-24;11728.000000
1998-04-27;11057.000000
1998-04-28;11377.000000
1998-04-29;11528.000000
1998-04-30;11677.000000
1998-05-01;null
1998-05-04;11507.000000
1998-05-05;11555.000000
1998-05-06;11165.000000
1998-05-07;11063.000000
1998-05-08;11220.000000
1998-05-11;10983.000000
1998-05-12;10798.000000
1998-05-13;10779.000000
1998-05-14;10734.000000
1998-05-15;10906.000000
1998-05-18;10205.000000
1998-05-19;10343.000000
1998-05-20;10408.000000
1998-05-21;10269.000000
1998-05-22;10240.000000
1998-05-25;10015.000000
1998-05-26;9436.000000
1998-05-27;9748.000000
1998-05-28;10152.000000
1998-05-29;9847.000000
1998-06-01;9605.000000
1998-06-02;10150.000000
1998-06-03;9856.000000
1998-06-04;10191.000000
1998-06-05;10370.000000
1998-06-08;10540.000000
1998-06-09;10370.000000
1998-06-10;9868.000000
1998-06-11;null
1998-06-12;9585.000000
1998-06-15;9074.000000
1998-06-16;9249.000000
1998-06-17;9897.000000
1998-06-18;9539.000000
1998-06-19;9687.000000
1998-06-22;9623.000000
1998-06-23;9937.000000
1998-06-24;9856.000000
1998-06-25;9528.000000
1998-06-26;9464.000000
1998-06-29;9604.000000
1998-06-30;9678.000000
1998-07-01;9915.000000
1998-07-02;9901.000000
1998-07-03;10116.000000
1998-07-06;10018.000000
